iteration time doc.count score word.count unseen.score unseen.word.count
959 3732 95900 -340971.19804 36363 -268061.49986 28578
960 3736 96000 -323748.71592 34500 -234271.16382 24954
961 3739 96100 -296041.17779 31555 -222944.00786 23817
962 3744 96200 -310459.06207 32511 -235141.67109 24409
963 3747 96300 -327407.99020 33183 -223529.13076 22021
964 3751 96400 -327699.38664 34733 -185552.30148 19725
965 3755 96500 -289414.39748 30715 -210197.83911 22377
966 3759 96600 -336075.13311 34885 -264509.79829 27359
967 3762 96700 -312114.86096 32990 -242945.24390 25683
968 3766 96800 -314485.68107 33420 -231492.08647 24553
969 3770 96900 -326558.16733 34757 -205927.28809 21903
970 3774 97000 -321309.60157 33657 -229576.19902 23820
971 3777 97100 -293304.78926 31052 -213322.26719 22535
972 3781 97200 -324455.04496 34285 -242325.14712 25406
973 3785 97300 -313013.30861 33286 -217495.14086 23011
974 3789 97400 -324365.50433 34657 -272139.75499 28958
975 3792 97500 -311234.41159 32906 -218638.05812 23122
976 3796 97600 -318938.73857 33689 -219700.45149 23152
977 3800 97700 -319452.11384 33851 -208017.65718 22050
978 3804 97800 -305153.92286 32927 -240268.54321 25921
979 3807 97900 -315640.90615 33529 -229761.62259 24383
980 3811 98000 -313132.51669 33328 -230464.41383 24586
981 3814 98100 -318444.77083 33527 -231686.51127 24330
982 3818 98200 -282784.19608 30304 -200250.39750 21418
983 3821 98300 -316853.45925 33558 -234470.38753 24685
984 3825 98400 -308510.13197 32714 -226055.78679 24011
985 3829 98500 -336139.91020 35762 -226273.20944 24087
986 3832 98600 -319465.54661 33175 -213165.50239 22099
987 3837 98700 -305686.74542 32370 -201583.29678 21226
988 3841 98800 -310233.91706 33098 -246197.19866 26150
989 3845 98900 -303942.46919 32230 -201225.74156 21344
990 3849 99000 -320779.56009 34085 -206696.27243 21863
991 3853 99100 -298610.05345 31800 -218344.18708 23098
992 3857 99200 -310764.44991 32561 -224592.46876 23511
993 3862 99300 -307926.44605 32645 -258533.64284 27308
994 3867 99400 -331669.25305 35179 -202249.46558 21530
995 3871 99500 -294282.05310 31133 -206081.66087 21741
996 3874 99600 -325739.52203 34500 -249463.71300 26280
997 3878 99700 -326101.71589 34717 -222779.22262 23702
998 3881 99800 -320751.27312 33899 -245551.08432 25877
999 3885 99900 -328531.57060 34750 -248422.18057 26047
1000 3889 100000 -309154.68638 32701 -180367.28331 19194
1001 3893 100100 -311361.81021 32196 -227017.38142 23184
1002 3896 100200 -306428.99854 32684 -182762.26833 19508
1003 3900 100300 -326433.33116 34656 -257320.96069 27149
1004 3904 100400 -347151.25574 36716 -239113.68156 25276
1005 3908 100500 -319105.31932 33466 -235953.25243 24622
1006 3911 100600 -326076.17196 34537 -257297.75847 27088
1007 3915 100700 -306701.07985 32614 -218683.12576 23169
1008 3918 100800 -317637.99206 33852 -223987.55281 23845
1009 3922 100900 -311340.01865 32702 -234290.07297 24531
1010 3926 101000 -311052.14047 33257 -213792.00062 22764
1011 3929 101100 -313740.54612 33031 -220990.02190 23194
1012 3933 101200 -316304.13861 33294 -214390.86132 22594
1013 3937 101300 -341580.38536 36179 -218208.17191 23094
1014 3941 101400 -326095.13062 34554 -226545.29366 24171
1015 3944 101500 -310825.98370 32984 -227297.74598 24014
1016 3948 101600 -328287.82113 34818 -227464.44253 24010
1017 3951 101700 -294572.72271 31499 -212773.71781 22748
1018 3955 101800 -311545.54375 33196 -225963.64783 24029
1019 3958 101900 -308739.19839 32390 -220754.61596 23011
1020 3962 102000 -311774.15081 32194 -241170.95036 24878
1021 3966 102100 -312041.94516 33352 -198973.22954 21257
1022 3971 102200 -327868.46582 35232 -243380.99714 26096
1023 3975 102300 -293324.63129 31242 -212834.83131 22658
1024 3980 102400 -332159.11354 35176 -243403.33234 25821
1025 3984 102500 -321286.25760 33949 -228765.47389 24086
1026 3987 102600 -334576.86579 34900 -250457.12422 25912
1027 3991 102700 -317050.24563 33876 -245097.81664 26165
1028 3995 102800 -321183.16985 32460 -247650.44860 24642
1029 3998 102900 -315101.79216 33029 -214093.54081 22224
1030 4002 103000 -311029.09314 32313 -239810.73243 24740
1031 4005 103100 -307266.88779 32065 -212913.87173 22027
1032 4009 103200 -293371.38347 31050 -202327.41067 21353
1033 4012 103300 -339644.41951 35617 -231406.31695 24040
1034 4016 103400 -313084.48117 33416 -219926.85993 23483
1035 4020 103500 -301486.02265 32097 -242820.10103 25804
1036 4024 103600 -306817.95067 32739 -214184.84372 22751
1037 4027 103700 -308391.35567 32704 -215624.81780 22787
1038 4031 103800 -315967.96654 33197 -226490.51262 23663
1039 4035 103900 -302785.68847 32218 -216159.85728 22977
1040 4038 104000 -296773.43107 30770 -208824.68017 21480
1041 4042 104100 -324950.52215 33782 -202689.37957 20668
1042 4046 104200 -332134.46898 35074 -243941.68870 25717
1043 4050 104300 -296923.24480 31570 -188510.30673 20020
1044 4054 104400 -302236.81345 32171 -205501.92853 21908
1045 4058 104500 -319279.13113 32873 -234541.50804 23773
1046 4062 104600 -302456.86349 32119 -222680.66905 23549
1047 4065 104700 -321947.05725 33944 -228736.84765 24015
1048 4069 104800 -301839.65319 32204 -232285.57859 24828
1049 4073 104900 -298232.94332 32016 -191467.27251 20606
1050 4077 105000 -324054.43023 34543 -245891.85410 26148
1051 4080 105100 -282500.01031 29864 -204760.68122 21565
1052 4083 105200 -278594.76022 29509 -199630.23071 21068
1053 4087 105300 -319024.94424 33510 -223294.92658 23357
1054 4091 105400 -286088.04773 30008 -175176.75538 18293
1055 4094 105500 -310492.93109 33129 -225879.32343 23982
1056 4098 105600 -341352.51405 36125 -251461.12474 26506
1057 4102 105700 -320635.10168 33443 -220649.77329 22916
1058 4106 105800 -353858.82148 37374 -255282.75274 26760
1059 4109 105900 -295767.33924 31543 -191521.15238 20408
1060 4113 106000 -325057.39632 33773 -216390.49061 22413
1061 4117 106100 -325678.39425 33616 -260518.32866 26808
1062 4120 106200 -304544.12686 32469 -197824.98917 20960
1063 4124 106300 -314445.13978 33567 -222466.06261 23610
1064 4128 106400 -284621.83464 30223 -209306.72825 22268
1065 4132 106500 -334325.08837 34782 -223727.64068 23053
1066 4135 106600 -300277.36154 31217 -208877.21655 21561
1067 4139 106700 -315356.86366 33701 -208441.98392 22151
1068 4143 106800 -307249.85856 32625 -230792.27215 24516
1069 4147 106900 -307438.94270 32526 -230597.40492 24345
1070 4150 107000 -308053.66961 32651 -215190.84433 22784
1071 4154 107100 -326039.69996 34841 -214192.67894 22854
1072 4158 107200 -337509.49700 35557 -219459.40374 23041
1073 4161 107300 -300012.23301 31590 -232820.09305 24478
1074 4165 107400 -311501.31288 33120 -228011.96709 24308
1075 4169 107500 -324882.68808 34171 -203655.16615 21259
1076 4173 107600 -330670.68522 34933 -226651.19603 23705
1077 4176 107700 -301703.92335 32019 -222092.56586 23620
1078 4180 107800 -342817.13125 36024 -238187.38745 24869
1079 4184 107900 -324188.91721 34192 -219022.94599 22945
1080 4187 108000 -294756.20922 31280 -210301.06838 22393
1081 4191 108100 -302690.16013 31826 -204178.66301 21354
1082 4195 108200 -309383.73019 32880 -242332.00985 25672
1083 4198 108300 -320068.77066 33996 -209715.78380 22137
1084 4202 108400 -327178.67119 34534 -202597.64282 21195
1085 4205 108500 -306602.61925 32286 -230844.78728 24192
1086 4209 108600 -314336.65155 32908 -224986.66113 23359
1087 4212 108700 -322673.85218 34258 -228707.92792 24263
1088 4216 108800 -304003.89938 31878 -191325.35527 20022
1089 4220 108900 -280040.17646 29890 -185966.15787 19776
1090 4223 109000 -294311.49210 31277 -182670.85047 19405
1091 4227 109100 -312334.68851 32919 -238177.16714 24991
1092 4231 109200 -317730.40771 33404 -226976.18960 23886
1093 4234 109300 -314015.82744 33399 -213640.90856 22577
1094 4238 109400 -339848.37452 35680 -230636.04040 24091
1095 4242 109500 -269896.79986 28649 -206022.24884 21892
1096 4245 109600 -338071.58169 35662 -226656.44943 23744
1097 4249 109700 -305380.76207 32199 -190654.57909 19856
1098 4253 109800 -329865.89836 34186 -204986.95798 20921
1099 4256 109900 -324604.22071 34395 -246478.16675 26065
1100 4260 110000 -339399.77927 35516 -241162.92608 24907
1101 4264 110100 -326090.56608 34522 -255576.61016 26904
1102 4267 110200 -315684.66615 33604 -203121.63045 21583
1103 4271 110300 -330860.75494 35086 -235303.53235 24819
1104 4275 110400 -317960.78064 33261 -229421.53758 24010
1105 4278 110500 -291446.97260 31042 -173561.38446 18492
1106 4282 110600 -312799.29996 32854 -238636.88115 24996
1107 4286 110700 -307892.06570 33064 -210288.91412 22563
1108 4291 110800 -311864.74702 33130 -209908.57703 22376
1109 4296 110900 -340091.99969 36241 -227710.20782 24233
1110 4299 111000 -346601.11185 35715 -242272.39622 24937
1111 4303 111100 -311108.94826 33048 -216535.16838 22980
1112 4307 111200 -334713.38406 35257 -220463.32652 23252
1113 4310 111300 -313750.17832 32682 -235796.40142 24443
1114 4314 111400 -318546.16139 33528 -235626.12290 24703
1115 4318 111500 -313517.24999 32952 -200561.36442 20968
1116 4322 111600 -322435.22164 33657 -196521.57488 20335
1117 4326 111700 -325151.49354 33907 -225093.65722 23260
1118 4329 111800 -299018.86427 31707 -186278.27043 19658
1119 4333 111900 -318576.04395 33611 -203204.99744 21400
1120 4337 112000 -321539.05479 34010 -213228.42160 22498
1121 4340 112100 -288564.95711 30462 -197911.11284 20776
1122 4345 112200 -323567.71653 34482 -241109.99431 25727
1123 4349 112300 -301702.84737 32251 -225108.04402 24104
1124 4353 112400 -313291.22265 32449 -239698.85657 24530
1125 4357 112500 -327340.56164 34888 -226458.31925 24142
1126 4361 112600 -309269.62049 32702 -236528.68769 24985
1127 4365 112700 -317686.15898 33454 -248307.86120 26050
1128 4368 112800 -331995.17940 35176 -234298.98181 24676
1129 4373 112900 -335688.42477 35461 -262147.03787 27637
1130 4376 113000 -345896.66815 36099 -258178.60477 26744
1131 4380 113100 -306143.48187 32474 -215013.22960 22659
1132 4384 113200 -306802.94798 32242 -189875.76865 19765
1133 4388 113300 -328098.36010 34554 -215786.84784 22716
1134 4391 113400 -316186.83307 33335 -185592.29849 19514
1135 4395 113500 -287425.50618 30672 -208760.99400 22321
1136 4399 113600 -315998.00586 33635 -202723.30997 21555
1137 4403 113700 -312861.52446 32892 -193771.54643 20247
1138 4406 113800 -279390.80516 29730 -187948.27426 19997
1139 4410 113900 -324556.67591 33943 -204636.95075 21194
1140 4414 114000 -284646.01041 30339 -173334.46942 18448
1141 4418 114100 -321200.33609 33810 -229232.62705 24086
1142 4421 114200 -311628.89763 32859 -198091.79274 20699
1143 4425 114300 -304851.92140 31984 -214223.22306 22305
1144 4428 114400 -310344.25627 33237 -213669.69768 22885
1145 4432 114500 -308061.62309 32779 -227263.02419 24226
1146 4436 114600 -307742.08022 32080 -214627.94000 22103
1147 4440 114700 -297077.19346 31692 -162809.97450 17303
1148 4443 114800 -333178.72072 35540 -240488.88419 25625
1149 4447 114900 -330519.77344 35444 -208428.96730 22386
1150 4451 115000 -313557.53409 33027 -205027.09400 21405
1151 4455 115100 -309536.49742 32720 -215105.54289 22534
1152 4458 115200 -317819.62535 33696 -243157.60952 25645
1153 4462 115300 -328255.96197 34742 -225980.29958 23825
1154 4466 115400 -302019.85265 32333 -229217.84569 24531
1155 4470 115500 -324686.24406 34276 -211482.14262 22325
1156 4474 115600 -305188.70135 31824 -242752.77599 25209
1157 4478 115700 -307691.56219 32580 -233501.43957 24615
1158 4482 115800 -314560.53151 33185 -233175.11861 24545
1159 4486 115900 -314945.39384 33365 -208839.92539 22003
1160 4490 116000 -320906.49517 34268 -238411.84739 25462
1161 4493 116100 -343971.93801 36110 -222976.51815 23153
1162 4497 116200 -305531.57236 32482 -208945.97816 22144
1163 4501 116300 -309899.64121 32863 -199566.51759 20969
1164 4504 116400 -306601.82871 32452 -203735.41981 21468
1165 4508 116500 -331920.14459 35063 -234845.14813 24702
1166 4512 116600 -300012.61473 31831 -189052.63853 19991
1167 4516 116700 -334410.30799 35192 -235260.18156 24700
1168 4520 116800 -322077.06244 34013 -246668.94015 25943
1169 4524 116900 -279262.39977 29446 -189304.28072 20003
1170 4528 117000 -315962.11076 33306 -240073.98578 25151
1171 4532 117100 -316338.36085 33809 -209483.15673 22402
1172 4536 117200 -313640.51313 33122 -195435.47769 20675
1173 4540 117300 -315044.44139 33596 -196555.54267 20828
1174 4544 117400 -282819.68648 30337 -187968.34083 20248
1175 4547 117500 -305530.38065 32422 -200862.30943 21268
1176 4551 117600 -327952.67723 35082 -231410.09230 24752
1177 4555 117700 -351232.57780 36029 -258478.40534 25937
1178 4558 117800 -283463.82312 30414 -181290.77610 19607
1179 4563 117900 -340095.26061 36105 -226613.91101 23916
1180 4566 118000 -311950.09116 33356 -186554.69748 19956
1181 4570 118100 -308160.89077 32846 -230832.36885 24555
1182 4574 118200 -312412.02485 33130 -199613.90198 21249
1183 4577 118300 -309582.39757 32858 -223187.23003 23886
1184 4581 118400 -332827.33383 35378 -209505.92172 22052
1185 4585 118500 -301459.43720 32363 -232016.47357 24874
1186 4589 118600 -316236.60934 33543 -193216.87601 20402
1187 4592 118700 -328110.79694 34884 -212255.18356 22565
1188 4596 118800 -281606.72850 30104 -183924.97651 19657
1189 4600 118900 -325725.53462 34631 -219873.63818 23409
1190 4604 119000 -293678.50802 31458 -192904.04650 20576
1191 4607 119100 -317102.00202 33779 -172180.88091 18117
1192 4611 119200 -305219.71892 32589 -190269.96597 20274
1193 4615 119300 -310781.04600 32929 -206914.09437 21951
1194 4618 119400 -327436.52421 34195 -240401.50454 24864
1195 4622 119500 -311013.86813 32893 -218251.27485 23063
1196 4625 119600 -305686.80759 32392 -222166.39516 23363
1197 4629 119700 -330909.28035 34321 -234519.64362 24046
1198 4632 119800 -298919.64064 31560 -217811.01083 22882
1199 4636 119900 -298543.90427 32065 -166305.78040 17911
1200 4639 120000 -307546.47123 32389 -173655.78609 18177
1201 4643 120100 -307792.57022 32690 -221669.32630 23550
1202 4647 120200 -318018.57758 33618 -233513.36618 24699
1203 4651 120300 -300831.42161 32107 -236183.62167 25158
1204 4655 120400 -293308.44010 31098 -184990.36460 19856
1205 4659 120500 -278115.23859 29430 -210283.18404 22093
1206 4663 120600 -299052.21398 31853 -187594.75334 20028
1207 4667 120700 -328443.09647 34605 -227668.22409 23931
1208 4671 120800 -338391.94780 35423 -218842.37002 22762
1209 4674 120900 -347431.48549 36458 -227473.40655 23611
1210 4678 121000 -326759.56021 34847 -226430.52198 24084
1211 4682 121100 -329155.61350 34932 -218395.81068 23004
1212 4686 121200 -325485.13827 33635 -219929.39343 22398
1213 4690 121300 -342191.05371 36463 -237327.74347 25337
1214 4694 121400 -333032.51543 35449 -221692.00260 23598
1215 4697 121500 -297935.24873 31933 -179665.41739 19236
1216 4701 121600 -314092.05629 32735 -216133.14852 22467
1217 4705 121700 -318030.78729 33505 -222080.13253 23353
1218 4708 121800 -277914.04449 29849 -200474.05197 21440
1219 4712 121900 -304411.52578 32412 -197007.23330 20970
1220 4716 122000 -322909.67803 34268 -196539.12158 20757
1221 4719 122100 -294094.47002 30459 -191492.68770 20224
1222 4723 122200 -313045.70118 33148 -214417.78162 22727
1223 4727 122300 -314454.06413 33365 -223476.78148 23620
1224 4730 122400 -298529.77014 31611 -200629.81118 21198
1225 4734 122500 -292947.73784 30783 -214471.83949 22504
1226 4737 122600 -298133.62053 31636 -192099.36127 20206
1227 4741 122700 -339335.86831 35499 -224345.97187 23294
1228 4745 122800 -347914.45854 36310 -220441.74585 22956
1229 4749 122900 -300797.36480 32267 -198278.71731 21253
1230 4752 123000 -309139.24547 33046 -201114.58217 21508
1231 4756 123100 -329826.52406 34736 -234706.01021 24552
1232 4759 123200 -297145.75538 31649 -176651.68278 18852
1233 4762 123300 -302989.74325 31782 -216603.30840 22491
1234 4767 123400 -332068.78267 35333 -210137.31062 22429
1235 4771 123500 -314016.42554 32947 -204073.63517 21309
1236 4774 123600 -310685.69607 32736 -195109.62174 20472
1237 4778 123700 -297652.25468 31664 -198367.29614 21084
1238 4782 123800 -323202.01939 34556 -217181.63833 23152
1239 4785 123900 -329859.47485 34921 -203186.01878 21700
1240 4789 124000 -304161.89380 32514 -194749.61675 20856
1241 4792 124100 -318311.60812 33661 -198493.05760 20721
1242 4796 124200 -323390.12638 34307 -232963.60900 24650
1243 4800 124300 -331997.18071 35166 -187398.96265 19546
1244 4804 124400 -309619.13953 32876 -218437.00683 23207
1245 4808 124500 -335494.37932 34943 -237926.19388 24775
1246 4812 124600 -296749.13085 31645 -168078.65529 17834
1247 4815 124700 -323994.81385 34367 -205453.60726 21762
1248 4819 124800 -319704.01527 34277 -198206.13450 21101
1249 4823 124900 -342175.79824 36410 -255463.53413 27185
1250 4826 125000 -294180.33151 31279 -185691.72522 19715
1251 4830 125100 -310670.34957 33236 -196063.41042 20915
1252 4834 125200 -299962.13692 31865 -191450.36118 20387
1253 4838 125300 -322626.56331 33815 -222040.99895 23201
1254 4842 125400 -362545.03655 36691 -275284.96482 27433
1255 4845 125500 -313590.14713 33326 -198065.04748 21069
1256 4849 125600 -339603.23941 35529 -202858.86506 20885
1257 4853 125700 -310252.42133 33367 -211389.55573 22782
1258 4857 125800 -311304.77557 33233 -193721.73724 20648
1259 4860 125900 -314059.29019 33009 -229661.24593 24012
1260 4864 126000 -336160.32891 35672 -260380.29715 27375
1261 4868 126100 -329387.84311 34651 -218721.85157 22875
1262 4872 126200 -328939.42016 34623 -194984.72109 20377
1263 4875 126300 -288153.45808 30554 -201680.50133 21439
1264 4878 126400 -317514.02346 33617 -222030.22503 23493
1265 4882 126500 -325310.84882 34562 -243595.96426 25758
1266 4886 126600 -329381.03001 35132 -204119.99681 21671
1267 4890 126700 -322256.53566 34107 -212033.80188 22484
1268 4894 126800 -337140.57860 35779 -223997.95628 23784
1269 4897 126900 -308234.30085 32702 -174893.09665 18548
1270 4901 127000 -288312.60870 31037 -188960.44184 20183
1271 4905 127100 -314977.66316 33483 -181573.53866 19308
1272 4908 127200 -309518.53957 33094 -215611.91825 22976
1273 4912 127300 -287772.09752 30699 -192632.24640 20557
1274 4916 127400 -289077.10557 30642 -197558.48535 20741
1275 4919 127500 -334971.22807 35617 -184022.46108 19666
1276 4923 127600 -345030.38633 36842 -213517.66224 22944
1277 4927 127700 -327652.90783 34769 -215415.37918 22886
1278 4931 127800 -299671.55369 31914 -217176.62859 23168
1279 4934 127900 -274875.42624 29504 -168940.77673 18052
1280 4938 128000 -322502.90986 33949 -198757.22868 20850
1281 4942 128100 -277383.17982 29706 -181612.41261 19493
1282 4945 128200 -320360.24873 33869 -199725.26966 20841
1283 4949 128300 -301135.56413 31711 -183119.14904 19219
1284 4953 128400 -309167.71457 32180 -217698.33523 22351
1285 4957 128500 -299977.95299 31881 -196740.37416 20949
1286 4960 128600 -338324.48113 35987 -245038.32968 26085
1287 4964 128700 -308001.76433 32726 -199881.93601 21110
1288 4967 128800 -309053.57031 32487 -210530.43472 21928
1289 4971 128900 -307517.86258 32791 -191516.53803 20425
1290 4974 129000 -310951.26437 32952 -178974.19103 18873
1291 4978 129100 -311131.15999 33174 -220527.83150 23408
1292 4982 129200 -306289.86005 32618 -181335.38800 19369
1293 4986 129300 -323287.48004 34441 -227198.39040 24088
1294 4989 129400 -315785.34100 33437 -196487.90885 20609
1295 4993 129500 -308161.67512 33028 -199997.33485 21533
1296 4997 129600 -319315.53263 33698 -207783.53867 21878
1297 5000 129700 -315803.17325 33785 -181377.29408 19383
1298 5004 129800 -291026.81854 31212 -201696.46407 21618
1299 5008 129900 -326667.93809 34578 -189634.81807 20203
1300 5012 130000 -333620.39473 34789 -263152.88197 27373
1301 5016 130100 -331742.16780 35017 -186186.72401 19449
1302 5020 130200 -335789.62823 35501 -196790.67418 20842
1303 5023 130300 -301676.77096 31722 -191048.00423 20014
1304 5028 130400 -319016.59607 33518 -181359.37649 19092
1305 5033 130500 -337008.39151 35841 -209750.62239 22273
1306 5036 130600 -315484.39447 33429 -217114.49250 22819
1307 5040 130700 -297563.10384 31932 -183481.47865 19612
1308 5044 130800 -319852.19781 33971 -241524.23566 25619
1309 5047 130900 -312781.37590 33282 -201894.85171 21506
1310 5051 131000 -312331.64531 33190 -187317.38684 19680
1311 5055 131100 -329452.63480 35194 -226799.32990 24223
1312 5059 131200 -301489.17289 32357 -195568.79860 20920
1313 5062 131300 -304552.54336 32583 -191654.78177 20636
1314 5066 131400 -321737.90223 34358 -225240.16401 23991
1315 5070 131500 -308051.99832 32648 -184419.70283 19424
1316 5074 131600 -361815.40976 36833 -227290.22041 22606
1317 5077 131700 -293396.91987 31146 -185946.12661 19572
1318 5081 131800 -310195.86946 32782 -227774.00419 23971
1319 5085 131900 -330113.19459 34873 -217199.31449 22932
1320 5089 132000 -314445.31932 33617 -197780.30152 21136
1321 5092 132100 -289312.02486 30866 -166887.41817 17756
1322 5096 132200 -319527.84748 34047 -217758.04007 23120
1323 5100 132300 -307496.45445 32864 -216320.82440 23051
1324 5103 132400 -317900.30050 33398 -188227.73202 19429
1325 5107 132500 -319990.75842 33688 -182778.29192 19218
1326 5111 132600 -314471.42195 33355 -197174.75674 20795
1327 5115 132700 -326910.47872 34489 -216034.51003 22617
1328 5118 132800 -334194.37847 34963 -232949.30114 24223
1329 5122 132900 -303355.21058 32219 -206983.17998 21847
1330 5125 133000 -299749.84541 31830 -184171.40463 19515
1331 5129 133100 -295144.12877 31296 -207328.62516 21933
1332 5133 133200 -290944.87023 31101 -164800.24537 17641
1333 5136 133300 -298818.14330 31289 -196952.71638 20576
1334 5140 133400 -315669.23440 33447 -200922.17736 21205
1335 5143 133500 -267182.96673 28261 -139314.50552 14572
1336 5147 133600 -281065.60174 29878 -195283.95473 20806
1337 5151 133700 -322050.79914 34204 -182435.32757 19296
1338 5155 133800 -330610.64355 35171 -203425.82379 21574
1339 5158 133900 -300084.15703 32379 -190199.07832 20531
1340 5163 134000 -329908.85901 34833 -220961.01311 23252
1341 5167 134100 -322718.40943 34376 -225740.94515 24044
1342 5172 134200 -304862.43537 32514 -184162.94399 19625
1343 5176 134300 -339036.87621 35639 -222899.47106 23209
1344 5180 134400 -279359.71495 29630 -205574.97434 21714
1345 5184 134500 -324854.69407 34585 -227296.60863 24076
1346 5188 134600 -301704.28785 32099 -194942.42813 20661
1347 5193 134700 -303426.02443 32044 -199222.68543 21233
1348 5197 134800 -345797.30689 36889 -208680.94869 22199
1349 5201 134900 -353369.35932 37016 -218233.54480 22647
1350 5205 135000 -320916.73833 33953 -210713.19521 22157
1351 5208 135100 -336382.46904 35718 -254340.85677 27073
1352 5212 135200 -299409.26790 31936 -209885.59401 22337
1353 5216 135300 -297630.27082 31642 -190726.38640 20284
1354 5220 135400 -304586.22830 31928 -172272.25830 17834
1355 5223 135500 -289900.72939 30920 -171040.36792 18262
1356 5227 135600 -297872.94526 31759 -172370.18263 18386
1357 5231 135700 -286572.47006 30593 -194366.38065 20673
1358 5234 135800 -301008.98677 32086 -195108.01333 20896
1359 5238 135900 -314647.44869 32937 -202835.19286 20968
1360 5242 136000 -335496.71467 35109 -226530.96816 23574
1361 5245 136100 -324198.91184 34220 -204022.62143 21598
1362 5249 136200 -322659.98677 34541 -211287.55500 22479
1363 5253 136300 -330201.27477 34908 -204124.44742 21432
1364 5256 136400 -306996.33797 32543 -187856.91346 19893
1365 5260 136500 -285969.45985 30452 -143181.70547 15066
1366 5264 136600 -322946.68582 34252 -207038.34379 22004
1367 5267 136700 -302545.27538 32230 -207252.91454 22106
1368 5271 136800 -318922.93609 34165 -193020.11457 20677
1369 5274 136900 -293014.42658 31248 -178174.01157 18893
1370 5279 137000 -331442.88807 35449 -212099.18382 22684
1371 5282 137100 -314868.57467 33427 -219030.98958 23409
1372 5286 137200 -297217.43432 31663 -182130.11230 19368
1373 5289 137300 -289157.70787 30980 -173566.23945 18507
1374 5293 137400 -335929.70754 35353 -203101.99268 21258
1375 5297 137500 -319210.98347 33021 -226276.26752 23223
1376 5301 137600 -315333.08002 33602 -204712.92484 21740
1377 5304 137700 -318946.23102 33532 -194492.79335 20186
1378 5308 137800 -322012.89433 34197 -200763.71670 21205
1379 5312 137900 -267510.22743 28720 -150974.31766 16261
1380 5316 138000 -333590.72309 35049 -223505.83828 23526
1381 5319 138100 -315756.79191 33458 -187131.05689 19753
1382 5323 138200 -314269.28558 33293 -197798.84784 20870
1383 5326 138300 -328212.50933 34461 -198974.89308 20466
1384 5330 138400 -318301.20259 33999 -199777.69121 21285
1385 5334 138500 -320602.97163 34193 -216254.86461 22917
1386 5338 138600 -358669.62242 37595 -214400.45613 22205
1387 5342 138700 -363246.02411 38734 -204738.08961 21724
1388 5346 138800 -319265.80682 33609 -194653.36272 20467
1389 5349 138900 -309492.73998 32013 -218385.66315 22343
1390 5352 139000 -291356.19208 31357 -165849.00204 17979
1391 5356 139100 -310769.10284 33040 -192946.50544 20655
1392 5360 139200 -340389.01531 35441 -212401.67788 21832
1393 5364 139300 -331412.68043 34690 -225106.60466 23466
1394 5368 139400 -332066.73304 35339 -196236.90331 20753
1395 5371 139500 -294969.70287 31347 -181906.82018 19354
1396 5375 139600 -327873.46725 34977 -231924.88011 24730
1397 5379 139700 -319625.61570 33827 -187589.38813 19751
1398 5383 139800 -320206.23248 33933 -217444.95900 22988
1399 5387 139900 -327891.03820 35131 -192956.33161 20845
1400 5390 140000 -299630.52729 31882 -182829.93306 19333
1401 5394 140100 -315151.93223 33581 -206567.66390 22050
1402 5397 140200 -292608.84350 31028 -159836.58212 16671
1403 5401 140300 -299997.45198 31565 -179242.51087 18775
1404 5405 140400 -327114.32318 34846 -192730.15369 20459
1405 5409 140500 -309455.29176 32976 -152700.83024 16292
1406 5413 140600 -334825.66289 35760 -167196.62369 17773
1407 5417 140700 -314236.09192 33711 -187851.22621 20074
1408 5421 140800 -339612.44605 35980 -227963.99830 24096
1409 5424 140900 -316114.55943 33821 -184212.34916 19673
1410 5428 141000 -333296.29583 34558 -241846.59669 24743
1411 5432 141100 -302938.92679 32186 -198555.07529 21117
1412 5435 141200 -318910.52172 34177 -194965.97612 20917
1413 5439 141300 -294783.80566 31319 -208051.19664 22156
1414 5442 141400 -313220.46988 32998 -162575.26417 16943
1415 5446 141500 -303771.05161 32409 -168271.45725 17834
1416 5449 141600 -288454.45026 30983 -200933.14700 21560
1417 5453 141700 -306859.59229 32608 -195170.79982 20736
1418 5457 141800 -321075.08623 33799 -175724.11855 18277
1419 5461 141900 -297537.65344 31596 -202079.15934 21397
1420 5465 142000 -299548.91080 32144 -202884.37912 21601
1421 5469 142100 -317730.74376 33538 -198957.73604 20849
1422 5473 142200 -306779.39927 32500 -181143.78152 19021
1423 5477 142300 -335834.17742 35075 -202846.64371 21088
1424 5480 142400 -314215.14541 33427 -220763.45159 23402
1425 5484 142500 -320230.04798 33986 -210307.00699 22243
1426 5488 142600 -299445.74052 31996 -185193.49121 19834
1427 5492 142700 -336724.66040 35437 -183743.31368 19045
1428 5495 142800 -280703.67602 29721 -190724.44498 20198
1429 5500 142900 -302539.68977 32159 -187643.82348 19885
1430 5503 143000 -292048.03163 31022 -184519.88806 19494
1431 5507 143100 -293397.18594 31416 -190980.90764 20435
1432 5510 143200 -290816.06839 30943 -173318.64836 18405
1433 5514 143300 -307694.90428 32760 -186347.02002 19796
1434 5518 143400 -350031.26321 36966 -226795.33668 23651
1435 5522 143500 -314756.17530 33432 -182322.13972 19312
1436 5525 143600 -323780.05189 33813 -181396.98860 19187
1437 5529 143700 -309208.14618 32982 -210785.90389 22488
1438 5533 143800 -320484.42179 33811 -216428.89728 22865
1439 5536 143900 -326437.53466 34761 -207959.22572 22217
1440 5540 144000 -297635.82369 31277 -181255.97749 18882
1441 5543 144100 -331322.07168 35347 -166804.42176 17712
