iteration time doc.count score word.count unseen.score unseen.word.count
1359 2961 67950 -145934.04137 15311 -105518.13334 10989
1360 2962 68000 -142178.48709 15210 -127190.29898 13605
1361 2965 68050 -139176.10824 14333 -121819.55804 12469
1362 2967 68100 -143393.92071 15226 -108237.05750 11434
1363 2969 68150 -156965.07381 16770 -125047.72108 13354
1364 2971 68200 -161881.65278 17185 -141955.07472 15061
1365 2973 68250 -151305.58557 15425 -97944.18575 9747
1366 2975 68300 -151004.55797 15656 -114807.44761 11852
1367 2978 68350 -150200.96097 15762 -136422.44177 14379
1368 2980 68400 -162585.97520 17136 -154857.01970 16300
1369 2982 68450 -149649.26256 15839 -116199.17911 12293
1370 2984 68500 -147156.81432 15566 -129519.76247 13732
1371 2986 68550 -154713.66427 16357 -124195.10719 13083
1372 2989 68600 -162603.22219 16774 -126052.78774 12804
1373 2991 68650 -157406.03056 16568 -107050.59102 11163
1374 2993 68700 -134570.39263 14127 -102155.91969 10599
1375 2995 68750 -137488.30631 14629 -114812.75356 12205
1376 2997 68800 -135022.16407 14252 -100569.30983 10525
1377 2999 68850 -138199.35141 14223 -101837.11882 10325
1378 3001 68900 -152911.72333 16252 -138795.49042 14761
1379 3003 68950 -139170.99025 14442 -103482.61870 10570
1380 3005 69000 -146288.47621 15398 -111451.27827 11681
1381 3007 69050 -173630.71612 17923 -141747.29546 14557
1382 3009 69100 -158312.76609 16445 -121900.89073 12507
1383 3011 69150 -132592.44351 14016 -112378.63861 11805
1384 3013 69200 -148805.99796 15454 -103438.92730 10649
1385 3016 69250 -199800.75642 21088 -158179.79462 16711
1386 3018 69300 -177130.89115 18440 -143654.32784 14870
1387 3020 69350 -173197.95076 18255 -107457.70726 11256
1388 3022 69400 -158430.44499 16579 -143688.45520 15004
1389 3024 69450 -142930.01183 15224 -109647.48361 11634
1390 3026 69500 -149869.48379 15952 -123825.96637 13159
1391 3029 69550 -159587.35302 16959 -135686.15699 14451
1392 3031 69600 -154221.70717 16048 -120634.89547 12471
1393 3033 69650 -157787.78232 16783 -132925.04055 14090
1394 3035 69700 -147876.31590 15735 -123468.89920 13221
1395 3037 69750 -151407.41995 16054 -119117.41378 12613
1396 3039 69800 -165246.61353 17661 -148610.19199 15916
1397 3041 69850 -171495.91728 17971 -150653.86324 15665
1398 3043 69900 -152493.82267 16305 -121947.83738 13077
1399 3045 69950 -142701.72502 14902 -106391.55580 11071
1400 3047 70000 -159711.21396 16957 -128325.40437 13566
1401 3050 70050 -170438.64159 17321 -141486.57212 14212
1402 3052 70100 -139934.26118 14748 -117230.76405 12358
1403 3054 70150 -169160.35153 17493 -130877.73662 13592
1404 3056 70200 -149305.54820 15692 -119309.52708 12559
1405 3058 70250 -154761.96798 16170 -118433.73986 12281
1406 3060 70300 -149858.35343 15900 -121228.04486 12824
1407 3063 70350 -163021.42288 17186 -130776.74796 13780
1408 3065 70400 -159975.09784 16848 -126471.70367 13304
1409 3067 70450 -166293.25256 17228 -128915.33452 13362
1410 3069 70500 -168259.35421 17306 -151719.30704 15548
1411 3071 70550 -154784.15354 16330 -126733.06968 13294
1412 3073 70600 -127892.32206 13311 -110628.86691 11501
1413 3075 70650 -149048.13054 15471 -120591.47463 12438
1414 3077 70700 -144298.06690 15325 -116591.01926 12440
1415 3080 70750 -163048.28509 17136 -109747.92706 11431
1416 3082 70800 -155831.27291 16424 -121199.02502 12687
1417 3084 70850 -150327.86920 15708 -133957.69564 13900
1418 3086 70900 -159622.79117 16482 -133256.03528 13660
1419 3089 70950 -165442.85326 17490 -136613.73346 14343
1420 3091 71000 -176932.60607 17732 -138674.04740 13729
1421 3093 71050 -154030.31025 16342 -116493.62280 12386
1422 3095 71100 -150499.74841 15696 -109493.71325 11417
1423 3097 71150 -167247.65055 17320 -128238.39409 13132
1424 3099 71200 -165314.35416 17105 -137468.23725 14149
1425 3102 71250 -185349.94822 19617 -125871.93939 13276
1426 3104 71300 -165981.50554 17664 -128557.18593 13668
1427 3106 71350 -148553.31275 15534 -107777.91082 11233
1428 3108 71400 -147618.05975 15734 -107435.16216 11476
1429 3110 71450 -187442.03964 19605 -166799.35956 17395
1430 3113 71500 -165808.63496 17279 -139956.80760 14508
1431 3115 71550 -163139.29457 17155 -79012.80496 8285
1432 3117 71600 -137877.13051 14695 -116506.69191 12434
1433 3119 71650 -152416.62106 16181 -105995.10280 11155
1434 3122 71700 -170316.21451 17885 -142710.03944 14974
1435 3124 71750 -146405.06810 15612 -121496.90225 12911
1436 3126 71800 -166167.75683 17191 -125856.83103 12936
1437 3128 71850 -149089.52189 15725 -93198.02621 9771
1438 3131 71900 -168993.99130 17435 -133313.96637 13631
1439 3133 71950 -152796.55378 16364 -125893.76457 13417
1440 3135 72000 -130671.57727 13755 -95712.77161 10018
1441 3137 72050 -160267.85624 16856 -128358.87225 13529
1442 3139 72100 -157892.98948 16524 -114523.32822 11917
1443 3141 72150 -156498.72907 16201 -119561.72926 12306
1444 3144 72200 -146718.64551 15286 -109652.05650 11528
1445 3146 72250 -145934.42449 15701 -126157.50188 13458
1446 3148 72300 -171164.96351 18027 -134346.90112 14221
1447 3150 72350 -179271.69862 18195 -138003.16402 13761
1448 3152 72400 -123324.46966 13131 -99435.46493 10527
1449 3154 72450 -155955.47899 16351 -121703.63403 12730
1450 3156 72500 -142351.93783 15379 -106461.18651 11522
1451 3158 72550 -161501.51305 17110 -134528.35207 14182
1452 3161 72600 -140888.10323 14791 -121422.27210 12760
1453 3163 72650 -156666.21472 16619 -112256.52401 12000
1454 3165 72700 -153567.22273 16261 -124724.35428 13187
1455 3167 72750 -163859.61830 17082 -127916.20102 13305
1456 3169 72800 -162287.18592 17354 -113104.07512 12092
1457 3171 72850 -144262.96700 15362 -119210.51384 12712
1458 3173 72900 -152518.21906 16091 -111040.64374 11722
1459 3176 72950 -166432.89996 17489 -122134.16120 12741
1460 3178 73000 -160448.38839 16829 -140472.93784 14681
1461 3180 73050 -133879.18724 14042 -104380.35871 10912
1462 3182 73100 -173297.61458 18126 -142195.33199 14832
1463 3184 73150 -162204.99817 17119 -132956.17339 13937
1464 3186 73200 -145301.82775 15518 -106752.89049 11339
1465 3188 73250 -195475.52910 20091 -160931.58605 16462
1466 3190 73300 -155357.40425 16023 -137861.69108 14142
1467 3193 73350 -143568.87341 15006 -100007.32698 10328
1468 3195 73400 -152938.41462 16038 -112743.69244 11768
1469 3197 73450 -146389.16194 15595 -111220.90655 11864
1470 3199 73500 -169053.15890 18082 -156955.45413 16795
1471 3201 73550 -162712.37064 16999 -125077.39068 12975
1472 3203 73600 -145873.29041 15211 -118021.42847 12305
1473 3206 73650 -154792.98120 16168 -135486.31570 14128
1474 3208 73700 -144157.30802 14857 -125292.57199 12824
1475 3210 73750 -154927.10105 16295 -118699.92600 12409
1476 3213 73800 -154841.18219 16379 -134404.52396 14161
1477 3215 73850 -162097.79542 16346 -121319.35422 11979
1478 3217 73900 -136078.57474 14270 -109411.36704 11425
1479 3219 73950 -175489.60940 18595 -124615.63470 13170
1480 3221 74000 -177570.20442 17375 -146193.29586 14019
1481 3223 74050 -163976.87006 17486 -148710.38823 15848
1482 3226 74100 -139547.20008 14883 -110224.91465 11739
1483 3228 74150 -149068.31703 15728 -108027.69107 11296
1484 3230 74200 -155109.39924 16064 -121718.98493 12582
1485 3232 74250 -170318.83753 18000 -137232.74513 14545
1486 3234 74300 -135168.52568 14178 -98458.02576 10284
1487 3237 74350 -148793.12832 15787 -118447.78703 12480
1488 3239 74400 -146954.34391 15845 -108982.89593 11698
1489 3242 74450 -173706.16367 17603 -131777.95502 13072
1490 3244 74500 -150121.48823 15688 -133324.94927 13882
1491 3246 74550 -154336.56879 16286 -125341.16686 13222
1492 3248 74600 -138128.82079 14758 -119002.12154 12722
1493 3250 74650 -154587.49907 16319 -115830.14670 12167
1494 3253 74700 -147969.76253 15204 -129966.60371 13307
1495 3255 74750 -164932.71798 17517 -136805.45301 14522
1496 3257 74800 -134694.15148 14312 -94091.30202 9969
1497 3259 74850 -158123.71477 16189 -126911.33908 12919
1498 3261 74900 -150588.16732 15381 -120566.19837 12137
1499 3263 74950 -134098.31174 14319 -103129.04724 10993
1500 3265 75000 -164243.98280 17568 -126771.97814 13587
1501 3267 75050 -174188.01209 17335 -135378.98560 13194
1502 3270 75100 -161928.82125 17158 -105770.59829 11128
1503 3272 75150 -149870.03887 15754 -104966.12267 10921
1504 3274 75200 -133928.01768 14231 -117576.49152 12475
1505 3276 75250 -174231.09764 17874 -109401.49062 11071
1506 3278 75300 -145771.83312 15222 -123338.03872 12846
1507 3280 75350 -154065.97633 16291 -115775.30463 12172
1508 3283 75400 -174985.79273 18315 -135814.90800 14093
1509 3285 75450 -160144.60780 16961 -114204.09532 12214
1510 3287 75500 -148715.74715 15825 -125884.03295 13384
1511 3289 75550 -156483.74392 16393 -117802.90587 12234
1512 3291 75600 -152434.10285 15807 -121731.87099 12482
1513 3293 75650 -147268.19279 15661 -108762.71295 11533
1514 3296 75700 -161042.98097 17210 -113964.45481 12198
1515 3298 75750 -172017.64270 18386 -122563.06590 13157
1516 3300 75800 -141164.92858 14650 -125581.11344 13036
1517 3302 75850 -156386.70407 16388 -126196.24403 13141
1518 3305 75900 -149247.51972 16003 -128189.87189 13696
1519 3307 75950 -162640.15306 17025 -121226.60713 12661
1520 3309 76000 -141460.29992 14819 -125434.83420 13106
1521 3311 76050 -169259.40437 17724 -141706.68864 14818
1522 3313 76100 -146430.76197 15517 -111486.51250 11856
1523 3315 76150 -142831.62595 15206 -108429.29496 11482
1524 3317 76200 -157840.18704 16731 -95387.51817 10140
1525 3319 76250 -157310.38373 16355 -121995.33202 12664
1526 3321 76300 -155593.56110 16190 -133130.53466 13825
1527 3323 76350 -135244.07637 14167 -96244.01616 10038
1528 3325 76400 -175914.82391 18568 -108055.99534 11347
1529 3327 76450 -172269.49958 17083 -133075.65241 13147
1530 3330 76500 -140817.19121 14857 -114044.38988 12123
1531 3332 76550 -187796.96037 19297 -161602.87381 16631
1532 3334 76600 -160079.45153 16560 -112732.90523 11513
1533 3336 76650 -165515.65542 17216 -131835.78921 13723
1534 3338 76700 -142604.89407 15131 -112023.46178 11829
1535 3341 76750 -158876.75679 16951 -138142.15287 14606
1536 3343 76800 -178389.39039 18950 -137796.31097 14522
1537 3345 76850 -158471.23104 17008 -101309.60314 10851
1538 3347 76900 -174697.99824 18343 -128086.35157 13438
1539 3350 76950 -170960.63584 16927 -138635.46032 13518
1540 3352 77000 -142019.74742 15019 -115797.08320 12279
1541 3354 77050 -181124.66862 18689 -139407.30795 14213
1542 3356 77100 -160103.23902 16601 -134259.89163 13812
1543 3358 77150 -160954.75248 17040 -138736.89383 14634
1544 3360 77200 -171474.17808 17995 -133930.64607 14012
1545 3363 77250 -144747.66980 15140 -122209.86685 12716
1546 3365 77300 -175606.59076 18515 -143801.18235 15099
1547 3367 77350 -159847.39633 16796 -111601.46638 11672
1548 3369 77400 -145760.95807 15482 -122539.20533 13008
1549 3371 77450 -165131.05401 17431 -126992.46006 13385
1550 3373 77500 -146391.42431 15520 -118426.10858 12531
1551 3375 77550 -159583.48769 16665 -123911.46374 12882
1552 3378 77600 -173439.25938 18485 -147851.87754 15746
1553 3380 77650 -155329.05735 16505 -126641.31466 13423
1554 3382 77700 -145614.19250 15315 -121158.92427 12698
1555 3384 77750 -150695.86375 15860 -113320.77369 11928
1556 3386 77800 -165288.61594 17012 -154322.44717 15858
1557 3388 77850 -141244.93703 15106 -101124.75440 10833
1558 3390 77900 -168029.19488 17775 -140003.11503 14745
1559 3392 77950 -140543.09981 14571 -112477.42774 11628
1560 3394 78000 -165711.01124 17347 -125938.69757 13131
1561 3397 78050 -169079.50692 17771 -147696.58991 15472
1562 3399 78100 -172960.11711 18152 -148329.89436 15539
1563 3401 78150 -153596.07632 16307 -120270.41616 12695
1564 3404 78200 -141445.85907 14838 -121431.07037 12623
1565 3406 78250 -164746.17759 17097 -114069.40637 11753
1566 3408 78300 -164097.88680 17258 -137083.92781 14380
1567 3410 78350 -163331.43187 17348 -125491.74124 13429
1568 3412 78400 -148474.89009 15649 -127685.46524 13388
1569 3415 78450 -145488.67691 15365 -119271.09776 12723
1570 3417 78500 -160323.24279 16953 -99790.35324 10468
1571 3419 78550 -139393.36954 14341 -106882.23711 10988
1572 3421 78600 -172345.78528 16739 -132309.98924 12470
1573 3423 78650 -151634.52210 15977 -98689.46833 10375
1574 3426 78700 -146940.65569 15544 -107847.08215 11441
1575 3428 78750 -150073.89060 15858 -122617.92244 13004
1576 3430 78800 -147351.13945 15570 -115697.41955 12235
1577 3432 78850 -160985.40685 16900 -127523.32064 13378
1578 3434 78900 -173135.19094 17686 -145316.29009 14644
1579 3436 78950 -178487.50771 18884 -138644.66009 14663
1580 3439 79000 -164668.71317 17375 -134334.28921 14119
1581 3441 79050 -185165.66526 19373 -144661.82223 15048
1582 3443 79100 -172805.56153 18307 -141635.87445 14943
1583 3445 79150 -137516.56543 14377 -98241.72102 10206
1584 3448 79200 -163961.27668 17438 -127544.99927 13538
1585 3450 79250 -162858.65217 17123 -134516.63443 14099
1586 3452 79300 -153629.97685 15845 -128048.83117 13054
1587 3454 79350 -156924.63670 16536 -119430.61812 12516
1588 3457 79400 -155013.69027 16133 -98433.27165 10310
1589 3459 79450 -165239.28588 17160 -123565.02887 12716
1590 3461 79500 -165534.41525 16919 -132006.72769 13304
1591 3463 79550 -153119.92715 16050 -121673.69218 12853
1592 3466 79600 -164358.50188 17426 -114500.05245 12135
1593 3468 79650 -150539.50561 15705 -137891.18023 14423
1594 3470 79700 -156220.75591 16209 -130429.31433 13470
1595 3472 79750 -162811.55526 16875 -133390.01238 13737
1596 3474 79800 -153322.41706 16132 -124628.18144 13075
1597 3476 79850 -142410.91340 14814 -101182.60972 10480
1598 3479 79900 -141330.81141 14999 -113938.46740 12132
1599 3481 79950 -156728.33340 16801 -117266.89453 12598
1600 3483 80000 -153978.11008 16306 -125878.50919 13324
1601 3485 80050 -164886.64439 16971 -129232.20765 13131
1602 3487 80100 -177248.77561 17982 -153553.40622 15444
1603 3489 80150 -162507.51303 17073 -125329.77188 13055
1604 3491 80200 -148717.50623 15317 -115502.21635 11763
1605 3493 80250 -144538.10615 15090 -114567.12425 11946
1606 3495 80300 -154179.69416 16349 -119460.75812 12599
1607 3497 80350 -154783.23765 16363 -138411.45617 14627
1608 3500 80400 -145886.08788 15315 -110945.79962 11587
1609 3502 80450 -144262.11841 15404 -92528.50976 9906
1610 3505 80500 -138803.22352 14806 -118310.62471 12631
1611 3507 80550 -182956.48477 18953 -144783.01547 14829
1612 3509 80600 -160351.86429 16675 -135093.14000 13941
1613 3511 80650 -148694.06937 15831 -122561.23474 13059
1614 3513 80700 -163188.79483 16978 -124627.88803 12871
1615 3515 80750 -133238.24247 14008 -108009.18021 11355
1616 3517 80800 -164106.22538 17626 -104070.18530 11093
1617 3520 80850 -169465.51616 17860 -124148.63343 13050
1618 3522 80900 -171451.15419 18328 -142734.94010 15235
1619 3525 80950 -184409.64944 19177 -163038.92367 16866
1620 3527 81000 -161032.33133 17158 -121552.25226 12952
1621 3529 81050 -131494.24374 13922 -96428.45513 10186
1622 3531 81100 -167913.47516 17990 -128787.06577 13760
1623 3533 81150 -155321.25405 16219 -125555.72183 12978
1624 3535 81200 -139362.56493 14837 -102404.22168 10954
1625 3537 81250 -180947.97271 18647 -146982.16023 15151
1626 3540 81300 -167282.15737 17207 -138586.36590 14199
1627 3542 81350 -147926.27428 15691 -106758.11327 11306
1628 3544 81400 -160329.17385 16759 -131353.22856 13691
1629 3546 81450 -183757.79974 18994 -152341.46336 15624
1630 3548 81500 -136119.21702 14543 -112591.17642 11939
1631 3551 81550 -150539.27875 16226 -130499.66631 14093
1632 3553 81600 -157156.69911 16587 -117185.74004 12218
1633 3555 81650 -160059.70532 17134 -135085.11834 14459
1634 3557 81700 -157662.04262 16414 -119115.69988 12341
1635 3559 81750 -168255.35626 17064 -131641.39494 13171
1636 3562 81800 -170862.17137 17833 -133001.64801 13871
1637 3564 81850 -177183.49175 17868 -118698.48870 12244
1638 3566 81900 -155469.79831 16351 -112427.83046 11791
1639 3569 81950 -170309.46100 18102 -91901.92946 9623
1640 3571 82000 -158715.11072 16543 -131972.66807 13681
1641 3573 82050 -152547.79221 16357 -116338.64455 12433
1642 3575 82100 -168395.53234 17064 -122782.57306 12182
1643 3578 82150 -153243.67350 16079 -118469.79015 12418
1644 3580 82200 -165565.98620 17882 -133026.17733 14344
1645 3582 82250 -161665.13179 17022 -118458.53678 12391
1646 3584 82300 -193213.96802 19451 -142313.95207 14086
1647 3587 82350 -180991.14269 19087 -154878.37501 16297
1648 3589 82400 -197269.88530 20560 -154527.82569 15999
1649 3591 82450 -143474.02918 15493 -120174.52943 12994
1650 3593 82500 -145229.13990 15279 -118118.86986 12397
1651 3595 82550 -152419.45994 16364 -118750.44896 12752
1652 3598 82600 -154236.38703 16511 -124814.20647 13338
1653 3600 82650 -159206.23076 16835 -123689.51330 13076
1654 3602 82700 -161008.95256 16775 -123492.93446 12824
1655 3604 82750 -144858.24529 15147 -105233.14305 10858
1656 3606 82800 -177091.35839 18637 -113309.02697 11934
1657 3609 82850 -158383.76770 16677 -101893.73637 10642
1658 3611 82900 -158914.84188 16191 -113616.83162 11337
1659 3613 82950 -150156.27073 15599 -106708.36460 10963
1660 3615 83000 -172023.66315 17890 -120076.94342 12362
1661 3617 83050 -156095.37268 16775 -115727.62711 12468
1662 3619 83100 -166010.40064 17729 -124799.97267 13324
1663 3621 83150 -152760.33644 15793 -111184.40655 11379
1664 3624 83200 -139818.46560 14446 -104790.73549 10847
1665 3626 83250 -163547.25740 17124 -129549.32603 13561
1666 3628 83300 -156890.58951 16409 -127533.19497 13215
1667 3630 83350 -146125.49285 15470 -114354.37299 12033
1668 3633 83400 -154224.07382 16467 -101821.34194 10726
1669 3635 83450 -145196.64451 15339 -112730.13103 11896
1670 3637 83500 -157326.14251 16658 -123777.50905 13124
1671 3639 83550 -173090.62794 18302 -140176.34780 14817
1672 3641 83600 -154120.41395 15899 -114249.78480 11651
1673 3644 83650 -144770.86411 14989 -115243.84455 11828
1674 3646 83700 -166650.84262 17545 -111989.12067 11737
1675 3649 83750 -149840.65073 15855 -95629.96975 10129
1676 3651 83800 -150214.15651 15806 -109907.93281 11504
1677 3653 83850 -175089.54484 18486 -145279.00746 15383
1678 3656 83900 -168457.64370 17315 -149452.67319 15317
1679 3658 83950 -158085.51912 16647 -120407.10892 12634
1680 3660 84000 -164104.52871 17133 -127682.16829 13301
1681 3662 84050 -136841.60020 14340 -101976.86491 10778
1682 3664 84100 -130446.01415 13823 -97506.02655 10294
1683 3666 84150 -159228.52187 17197 -121455.55323 13112
1684 3668 84200 -138479.33819 14772 -93931.88118 10027
1685 3671 84250 -146502.01312 15192 -110489.46266 11387
1686 3673 84300 -147371.77070 15378 -107331.61176 11071
1687 3675 84350 -166385.21241 17863 -120122.90108 12878
1688 3677 84400 -174661.61617 18730 -128560.42174 13800
1689 3680 84450 -158861.08089 16493 -124005.93818 12846
1690 3682 84500 -162359.76854 16901 -125549.86812 13032
1691 3684 84550 -129843.83903 13727 -86743.13890 9209
1692 3686 84600 -164956.33793 17497 -119940.52404 12745
1693 3688 84650 -148318.15905 15675 -114749.04751 12037
1694 3690 84700 -163130.07933 17308 -119182.17201 12639
1695 3692 84750 -154830.21829 16361 -129734.77726 13689
1696 3694 84800 -156540.30477 16460 -108474.42154 11462
1697 3696 84850 -157242.73330 16627 -103351.53661 10827
1698 3699 84900 -174287.89684 18663 -149059.46732 15972
1699 3701 84950 -153648.67469 16093 -108801.36329 11311
1700 3703 85000 -170514.26983 17772 -136241.11358 14072
1701 3705 85050 -151080.27422 15888 -102256.04869 10779
1702 3707 85100 -167458.38153 17599 -144040.17346 15045
1703 3709 85150 -150546.85491 15999 -103874.00075 11066
1704 3712 85200 -146213.35306 15618 -108732.20435 11711
1705 3714 85250 -177594.02369 17981 -134098.43573 13329
1706 3716 85300 -164999.02551 17550 -97812.12874 10448
1707 3719 85350 -150733.32656 16193 -99778.81451 10730
1708 3721 85400 -154207.26425 16353 -102675.78983 10849
1709 3723 85450 -143766.68017 15082 -103779.94258 10846
1710 3725 85500 -140343.61204 14801 -117567.03241 12357
1711 3727 85550 -164316.42149 17228 -119283.35174 12381
1712 3729 85600 -145859.50118 15464 -104597.97595 11056
1713 3731 85650 -145118.77704 15385 -113444.70848 12078
1714 3733 85700 -160848.50751 16758 -114414.47302 11856
1715 3735 85750 -172976.17949 18185 -151678.86241 15942
1716 3737 85800 -137581.41374 14813 -116490.13885 12550
1717 3739 85850 -142388.12402 15213 -110982.88179 11782
1718 3741 85900 -171245.49499 17453 -142381.04138 14373
1719 3744 85950 -155360.98873 16490 -100530.78992 10650
1720 3746 86000 -157723.10537 16618 -134818.56288 14233
1721 3748 86050 -149212.75721 15606 -120384.85333 12452
1722 3750 86100 -176005.65567 17767 -143142.61348 14243
1723 3752 86150 -179693.48376 18861 -132146.07802 13822
1724 3754 86200 -174965.44574 18319 -147860.19745 15410
1725 3757 86250 -149458.71611 16120 -114067.40737 12296
1726 3759 86300 -158256.90954 16509 -124840.81263 12912
1727 3761 86350 -156528.04459 16756 -123246.07115 13188
1728 3763 86400 -181969.98214 19305 -96052.61224 10069
1729 3765 86450 -160150.80941 16595 -137924.78191 14234
1730 3767 86500 -154178.77995 15947 -130431.65004 13479
1731 3769 86550 -153069.63407 15756 -120065.78977 12290
1732 3772 86600 -158271.46785 16915 -110030.52343 11750
1733 3774 86650 -154214.68892 15843 -119640.89525 12095
1734 3776 86700 -162060.22215 17195 -108468.80806 11417
1735 3778 86750 -173276.71216 18383 -125055.04790 13205
1736 3780 86800 -172470.60159 17958 -110610.87253 11475
1737 3782 86850 -180024.07456 18835 -123047.57785 12821
1738 3784 86900 -164813.08046 17709 -136910.09088 14698
1739 3787 86950 -170123.39422 17597 -132828.24992 13722
1740 3789 87000 -167181.95826 17681 -134462.95649 14135
1741 3791 87050 -153483.42030 15862 -122315.14931 12566
1742 3793 87100 -159373.65197 16519 -107730.49787 11150
1743 3795 87150 -170845.02449 18270 -124335.57362 13198
1744 3798 87200 -163952.96647 17232 -124578.76060 13017
1745 3800 87250 -130756.98115 13971 -79764.84221 8510
1746 3802 87300 -144283.69645 15270 -116455.11910 12262
1747 3804 87350 -164266.90997 17370 -132379.24234 14000
1748 3806 87400 -161181.13195 17151 -118361.47072 12561
1749 3808 87450 -160471.01676 16991 -117151.14290 12325
1750 3810 87500 -166480.77160 17724 -120931.43143 12808
1751 3812 87550 -162298.40589 17054 -114821.80013 11985
1752 3815 87600 -179990.32804 18910 -146908.36329 15363
1753 3817 87650 -162545.46702 17093 -116123.19230 12267
1754 3819 87700 -152523.10411 15590 -109668.90067 10975
1755 3821 87750 -168875.54874 17566 -130295.71736 13592
1756 3823 87800 -152870.15403 16189 -122319.18104 12938
1757 3826 87850 -172641.84912 17786 -135300.53830 13858
1758 3828 87900 -145840.48184 15511 -109870.17359 11718
1759 3830 87950 -169912.20177 17927 -123026.37321 12948
1760 3832 88000 -151396.79311 16014 -117829.00127 12399
1761 3834 88050 -143109.61579 14604 -86304.17016 8579
1762 3837 88100 -155102.74929 16562 -117252.35614 12453
1763 3839 88150 -158837.71693 16964 -114450.43043 12235
1764 3841 88200 -127467.71090 13685 -81509.82686 8787
1765 3843 88250 -161342.67641 16770 -106378.41907 11016
1766 3846 88300 -172722.13586 18338 -125891.30253 13293
1767 3848 88350 -150096.16884 15875 -103602.56391 10948
1768 3850 88400 -157967.90329 16762 -97736.14833 10274
1769 3852 88450 -162214.71003 16366 -119468.62202 11827
1770 3855 88500 -150262.94064 15921 -124590.44231 13211
1771 3857 88550 -165079.90842 17146 -108387.48316 11079
1772 3859 88600 -147957.03661 15711 -108649.51892 11526
1773 3861 88650 -148249.76524 15712 -121593.11483 12808
1774 3863 88700 -144334.24935 15184 -108988.45927 11450
1775 3865 88750 -148900.84159 15758 -113101.36280 11933
1776 3867 88800 -158540.43488 16578 -129014.01732 13504
1777 3870 88850 -186985.06361 18820 -149682.27286 14771
1778 3872 88900 -158944.24660 16927 -118158.97376 12484
1779 3874 88950 -156837.78195 16439 -120335.33893 12497
1780 3876 89000 -132292.18128 14084 -93057.36872 9888
1781 3878 89050 -161366.61847 17020 -130243.99497 13676
1782 3880 89100 -164119.33456 17390 -115668.67820 12197
1783 3883 89150 -161392.15407 17174 -122063.56126 12947
1784 3885 89200 -151493.35664 15998 -114315.45518 11990
1785 3887 89250 -145861.66834 15844 -110035.63990 11926
1786 3889 89300 -177631.48688 18622 -141819.44277 14788
1787 3891 89350 -147735.11210 15103 -135007.63850 13726
1788 3893 89400 -177809.47095 18593 -151447.81937 15751
1789 3896 89450 -167176.65338 17639 -120853.69268 12619
1790 3898 89500 -147730.28456 15624 -117796.45880 12490
1791 3900 89550 -144482.96467 15266 -107023.02789 11271
1792 3902 89600 -174976.19183 18481 -112156.42435 11858
1793 3904 89650 -154291.23742 15992 -118703.45991 12123
1794 3906 89700 -164417.60583 17456 -111340.37571 11801
1795 3909 89750 -176128.43123 18229 -134842.77527 13860
1796 3911 89800 -144196.68851 15204 -106995.43146 11188
1797 3913 89850 -146482.81907 15121 -116696.73425 11918
1798 3915 89900 -153639.18842 16283 -117125.57375 12323
1799 3917 89950 -143124.64217 15076 -113247.36927 11983
1800 3919 90000 -157947.64204 16269 -143963.14502 14749
1801 3921 90050 -145030.65761 15465 -101784.37183 10799
1802 3924 90100 -147501.39850 15681 -114865.07881 12197
1803 3926 90150 -156021.88894 16293 -84022.78841 8575
1804 3928 90200 -152313.49771 15808 -117095.52641 12118
1805 3930 90250 -150513.74885 15594 -112427.04856 11552
1806 3932 90300 -161348.28473 16972 -112282.73252 11601
1807 3935 90350 -148384.15119 15789 -122951.15230 13050
1808 3937 90400 -153731.02832 16265 -128417.64214 13530
1809 3939 90450 -159137.77266 16718 -99956.50989 10492
1810 3941 90500 -142205.98835 15071 -98617.43614 10352
1811 3943 90550 -205370.34380 21350 -179164.51120 18543
1812 3945 90600 -133647.08238 14056 -112963.42609 11896
1813 3948 90650 -170541.03723 17154 -138804.15679 13754
1814 3950 90700 -147145.25211 15553 -126310.25944 13276
1815 3952 90750 -152591.83493 16022 -101337.29845 10515
1816 3954 90800 -156860.59854 16417 -124456.10530 12929
1817 3956 90850 -161990.23353 17324 -111812.59308 11965
1818 3958 90900 -140827.26819 15135 -107785.45441 11560
1819 3960 90950 -143995.01816 15112 -102628.48690 10723
1820 3963 91000 -167294.91215 17035 -126526.64308 12840
1821 3965 91050 -152166.86289 15975 -130658.08420 13629
1822 3967 91100 -157744.48140 16789 -121760.89009 12960
1823 3969 91150 -169591.98550 17733 -122372.18353 12747
1824 3972 91200 -177429.76077 18493 -108803.77215 11277
1825 3974 91250 -132664.36110 14142 -93250.48283 9888
1826 3976 91300 -149244.77344 15469 -107610.56623 11077
1827 3978 91350 -177809.79149 18647 -138968.12861 14486
1828 3980 91400 -156538.85041 16612 -120596.99797 12806
1829 3983 91450 -165287.52677 17483 -105759.81851 11208
1830 3985 91500 -161402.29476 16923 -116064.47137 12159
1831 3987 91550 -147452.61769 15631 -94384.79507 9959
1832 3989 91600 -145764.78318 15554 -111563.53717 11823
1833 3991 91650 -164692.75281 17476 -113503.32825 12094
1834 3993 91700 -138990.47002 14751 -102974.94455 10855
1835 3996 91750 -159908.95926 16722 -140735.79129 14752
1836 3998 91800 -151127.92030 16121 -102553.43114 10890
1837 4000 91850 -167557.96406 17409 -109154.61363 11270
1838 4002 91900 -135606.09145 14382 -96514.47488 10152
1839 4004 91950 -152385.20909 15828 -116919.79364 12144
